,t,y,v_{y},v_{x},x
1774,355.2,0.057777036,-0.061004231,0.006399767,0.691935565
1775,355.4,0.049789828,-0.045377714,-0.002273956,0.69249281
1776,355.6,0.039625951,-0.060147451,0.005033784,0.691025982
1777,355.8,0.025730847,-0.080811826,0.015041241,0.694506324
1778,356,0.00730122,-0.078108254,0.006401245,0.697042479
1779,356.2,-0.005512454,-0.071307287,-0.00808719,0.697066822
1780,356.4,-0.021221694,-0.075035196,-0.000344099,0.693807603
1781,356.6,-0.035526533,-0.071530506,0.015747942,0.696929182
1782,356.8,-0.049833897,-0.06011338,0.002561415,0.70010678
1783,357,-0.059571885,0.006179792,-0.006369529,0.697953748
1784,357.2,-0.04736198,0.055052936,0.004743077,0.697558968
1785,357.4,-0.03755071,0.053797123,0.006529775,0.699850979
1786,357.6,-0.025843131,0.055934866,0.006606258,0.700170878
1787,357.8,-0.015176764,0.046079202,-0.00026873,0.702493482
1788,358,-0.00741145,0.039959128,-0.006161393,0.700063386
1789,358.2,0.000806888,0.034317618,0.000454941,0.700028925
1790,358.4,0.006315597,0.045247837,-0.012299209,0.700245363
1791,358.6,0.018906022,0.066690978,-0.033364571,0.695109241
1792,358.8,0.032991989,0.072652253,-0.018416237,0.686899534
1793,359,0.047966923,0.072552689,0.002868588,0.687742747
1794,359.2,0.062013064,0.066821505,0.003435188,0.688046969
1795,359.4,0.074695525,0.05783284,0.005886264,0.689116822
1796,359.6,0.0851462,0.048555951,0.002811862,0.690401475
1797,359.8,0.094117906,0.054531989,0.019337367,0.690241567
1798,360,0.106958996,0.015301454,0.016375111,0.698136422
1799,360.2,0.100238487,-0.028339596,0.000262797,0.696791611
1800,360.4,0.095623157,-0.028379498,0.007454555,0.69824154
1801,360.6,0.088886688,-0.044460212,0.016274609,0.699773433
1802,360.8,0.077839072,-0.060830126,0.011047167,0.704751384
1803,361,0.064554638,-0.063587468,-0.009362919,0.7041923
1804,361.2,0.052404085,-0.070727056,-0.010751552,0.701006217
1805,361.4,0.036263815,-0.070294658,-0.000405252,0.699891679
1806,361.6,0.024286222,-0.072425449,0.002944801,0.700844116
1807,361.8,0.007293636,-0.067610196,0.000572414,0.701069599
1808,362,-0.002757857,-0.063705257,0.006483649,0.701073081
1809,362.2,-0.018188467,-0.073896185,0.004254674,0.703663059
1810,362.4,-0.032316331,-0.068551874,-0.007635731,0.702774951
1811,362.6,-0.045609217,-0.066815348,-0.000793756,0.700608766
1812,362.8,-0.05904247,-0.067097796,-0.002083002,0.702457449
1813,363,-0.072448335,-0.076851687,-0.013957598,0.699775565
1814,363.2,-0.089783145,-0.067751152,-0.042352399,0.69687441
1815,363.4,-0.099548796,-0.053712553,-0.036163124,0.682834606
1816,363.6,-0.111268166,-0.060709353,0.001925478,0.68240916
1817,363.8,-0.123832537,-0.06809864,-0.001686565,0.683604797
1818,364,-0.138507622,-0.068567463,-0.00272025,0.681734534
1819,364.2,-0.151259522,-0.074848795,0.006783324,0.682516697
1820,364.4,-0.16844714,-0.077443915,0.005135537,0.684447864
1821,364.6,-0.182237088,-0.085157379,0.008837017,0.684570912
1822,364.8,-0.202510092,-0.075101007,0.008884839,0.68798267
1823,365,-0.212277491,-0.068360544,0.014342046,0.688124848
1824,365.2,-0.229854309,-0.082061673,0.017765783,0.693719489
1825,365.4,-0.24510216,-0.061575126,-0.001677114,0.695231161
1826,365.6,-0.25448436,-0.055629549,-0.023071996,0.693048643
1827,365.8,-0.26735398,-0.06357122,0.000386273,0.686002363
1828,366,-0.279912848,-0.065705924,0.025286052,0.693203153
1829,366.2,-0.293636349,-0.066071898,0.00673426,0.696116783
1830,366.4,-0.306341607,-0.066737078,-0.0052502,0.695896857
1831,366.6,-0.320331181,-0.070942,-0.006979222,0.694016703
1832,366.8,-0.334718407,-0.071386172,-0.010374957,0.693105168
1833,367,-0.348885649,-0.07482467,-0.00885367,0.68986672
1834,367.2,-0.364648275,-0.063144506,-0.001336243,0.6895637
1835,367.4,-0.374143452,-0.052875261,0.002557799,0.689332223
1836,367.6,-0.385798379,-0.06758734,0.013923016,0.690586819
1837,367.8,-0.401178388,-0.083854815,0.007558495,0.694901429
1838,368,-0.419340305,-0.075671187,-0.008430247,0.693610217
1839,368.2,-0.431446863,-0.049379687,-0.00946374,0.691529331
1840,368.4,-0.43909218,-0.042961372,-0.004499154,0.689824722
1841,368.6,-0.448631412,-0.053126638,-0.006303,0.689729669
1842,368.8,-0.460342835,-0.069706277,-0.007810224,0.687303521
1843,369,-0.476513922,-0.101171974,-0.017156406,0.686605579
1844,369.2,-0.500811625,-0.086549464,-0.031112143,0.680440959
1845,369.4,-0.511133708,-0.054420744,-0.006836632,0.674160722
1846,369.6,-0.522579923,-0.067874485,0.017100539,0.677706306
1847,369.8,-0.538283502,-0.02556681,0.00921309,0.681000938
1848,370,-0.532806647,0.027677066,0.013532502,0.681391542
1849,370.2,-0.527212676,0.048762422,-0.00413544,0.686413939
1850,370.4,-0.513301678,0.06660767,-0.01561048,0.679737366
1851,370.6,-0.500569608,0.055163151,0.003301528,0.680169747
1852,370.8,-0.491236417,0.067569799,-0.000682976,0.681057977
1853,371,-0.473541689,0.070440491,-0.008936261,0.679896556
1854,371.2,-0.463060221,0.046208293,-0.006250083,0.677483473
1855,371.4,-0.455058371,0.058715283,-0.014910622,0.677396523
1856,371.6,-0.439574108,0.061644156,-0.022110428,0.671519224
1857,371.8,-0.430400709,0.050701527,-0.013036709,0.668552352
1858,372,-0.419293497,0.061490335,-0.018866911,0.66630454
1859,372.2,-0.405804575,0.062728814,-0.009008895,0.661005587
1860,372.4,-0.394201971,0.050021425,0.006383737,0.662700982
1861,372.6,-0.385796005,0.057492523,-0.017146156,0.663559082
1862,372.8,-0.371204962,0.059439018,-0.016486306,0.65584252
1863,373,-0.362020398,0.051605984,-0.010015652,0.65696456
1864,373.2,-0.350562568,0.063476881,-0.014805071,0.651836259
1865,373.4,-0.336629646,0.057075051,0.002477367,0.651042531
1866,373.6,-0.327732548,0.0482463,0.005892793,0.652827206
1867,373.8,-0.317331126,0.055161565,-0.000552929,0.653399649
1868,374,-0.305667922,0.050008006,0.001425572,0.652606035
1869,374.2,-0.297327923,0.058309966,-0.001964987,0.653969877
1870,374.4,-0.282343936,0.072020779,-0.007325012,0.65182004
1871,374.6,-0.268519611,0.045571754,-0.002644223,0.651039873
1872,374.8,-0.264115234,0.034296126,0.01372857,0.65076235
1873,375,-0.254801161,0.060127818,0.016420875,0.656531301
1874,375.2,-0.240064107,0.061424897,0.010251868,0.6573307
1875,375.4,-0.230231202,0.041417654,0.021314074,0.660632048
1876,375.6,-0.223497046,0.044675714,0.006435341,0.66585633
1877,375.8,-0.212360917,0.045592768,-0.006167209,0.663206184
1878,376,-0.205259939,0.046050099,-0.007508779,0.663389446
1879,376.2,-0.193940877,0.052279238,-0.008418485,0.660202673
1880,376.4,-0.184348243,0.037572068,-0.001591055,0.660022052
1881,376.6,-0.17891205,0.04518757,0.007078779,0.659566251
1882,376.8,-0.166273215,0.052100105,0.014452139,0.662853564
1883,377,-0.158072008,0.043606489,0.007522365,0.665347107
1884,377.2,-0.14883062,0.057697916,0.005605771,0.66586251
1885,377.4,-0.134992842,0.046909211,0.020738009,0.667589415
1886,377.6,-0.130066935,0.039182364,0.011612352,0.674157713
1887,377.8,-0.119319896,0.051710191,-0.001530133,0.672234355
1888,378,-0.109382859,0.047303285,0.018466629,0.67354566
1889,378.2,-0.100398582,0.038690566,0.020189826,0.679621007
1890,378.4,-0.093906633,0.060940259,0.002766634,0.68162159
1891,378.6,-0.076022479,0.068060543,0.007422312,0.680727661
1892,378.8,-0.066682416,0.041423041,-0.004719075,0.684590515
1893,379,-0.059453262,0.037970696,-0.013512573,0.678840031
1894,379.2,-0.051494137,0.043274195,-0.0018449,0.679185486
1895,379.4,-0.042143584,0.047365205,0.009719809,0.678102071
1896,379.6,-0.032548055,0.053418779,0.027038579,0.683073409
1897,379.8,-0.020776073,0.05487666,0.025918635,0.688917502
1898,380,-0.010597391,0.057333005,0.016810564,0.693440863
1899,380.2,0.002157129,0.068077898,0.001884468,0.695641728
1900,380.4,0.016633768,0.058088259,-0.006004251,0.694194651
1901,380.6,0.025392433,0.03771609,-0.006741661,0.693240027
1902,380.8,0.031720204,0.037528723,0.005270422,0.691497986
1903,381,0.040403922,0.046497964,0.023164418,0.695348196
1904,381.2,0.05031939,0.063924386,0.020885556,0.700763754
1905,381.4,0.065973676,0.064746337,0.007908313,0.703702418
1906,381.6,0.076217924,0.056877026,0.008470266,0.703927079
1907,381.8,0.088724487,0.053894236,0.007627217,0.707090525
1908,382,0.097775619,0.053482675,-0.005632285,0.706977966
1909,382.2,0.110117557,0.063008802,-0.006592447,0.704837611
1910,382.4,0.122979139,0.058407383,-0.002333157,0.704340987
1911,382.6,0.13348051,0.056286102,-0.007916351,0.703904348
1912,382.8,0.14549358,0.054632327,-0.006643625,0.701174447
1913,383,0.155333441,0.050821761,0.001886434,0.701246898
1914,383.2,0.165822285,0.043112942,-0.000559644,0.70192902
1915,383.4,0.172578618,0.041395999,-0.004305635,0.70102304
1916,383.6,0.182380684,0.05751608,0.002583468,0.700206767
1917,383.8,0.19558505,0.071773367,0.003470611,0.702056427
1918,384,0.211090031,0.058523345,-0.003473751,0.701595011
1919,384.2,0.218994388,0.059095456,-0.002144476,0.700666927
1920,384.4,0.234728214,0.07334035,-0.012479405,0.70073722
1921,384.6,0.248330528,0.064118934,-0.013945516,0.695675165
1922,384.8,0.260375787,0.054434767,0.005886049,0.695159014
1923,385,0.270104435,0.05193753,0.006852498,0.698029585
1924,385.2,0.281150799,0.044352642,0.000993967,0.697900013
1925,385.4,0.287845492,0.050802715,0.009278995,0.698427172
1926,385.6,0.301471885,0.058610418,0.003057765,0.701611611
1927,385.8,0.311289659,0.066273336,0.000859341,0.699650278
1928,386,0.32798122,0.074390121,0.005948758,0.701955348
1929,386.2,0.341045707,0.055672042,0.014176531,0.702029781
1930,386.4,0.350250037,0.052409064,0.013197138,0.70762596
1931,386.6,0.362009333,0.047269795,-0.006305791,0.707308636
1932,386.8,0.369157954,0.047120122,0.000900448,0.705103644
1933,387,0.380857382,0.047464753,0.005391197,0.707668815
1934,387.2,0.388143856,0.049097991,-0.001788869,0.707260123
1935,387.4,0.400496578,0.062191192,-0.005720579,0.706953267
1936,387.6,0.413020333,0.060509143,-0.009996526,0.704971891
1937,387.8,0.424700236,0.063459597,0.000372376,0.702954657
1938,388,0.438404171,0.070158713,0.004892138,0.705120842
1939,388.2,0.452763721,0.053885493,-0.008525305,0.704911512
1940,388.4,0.459958369,0.053223066,-0.009753501,0.70171072
1941,388.6,0.474052947,0.070807857,0.001843758,0.701010112
1942,388.8,0.488281511,0.078161514,0.008888712,0.702448223
1943,389,0.505317553,0.074274102,0.000106301,0.704565597
1944,389.2,0.517991152,0.047938214,0.000923658,0.702490743
1945,389.4,0.524492838,0.041630338,0.004153036,0.70493506
1946,389.6,0.534643287,0.063366786,0.00018718,0.704151958
1947,389.8,0.549839553,0.063517652,-0.006935193,0.705009932
1948,390,0.560050348,0.054797285,-0.020121785,0.701377881
1949,390.2,0.571758467,0.058087713,-0.01912755,0.696961218
1950,390.4,0.583285433,0.067477302,-0.007676524,0.693726861
1951,390.6,0.598749388,0.062737638,-0.001982232,0.693890608
1952,390.8,0.608380488,0.046778946,-0.014963155,0.692933968
1953,391,0.617460966,0.054269763,-0.005011359,0.687905346
1954,391.2,0.630088393,0.044203608,0.006948395,0.690929424
1955,391.4,0.635142409,0.04375623,-0.002523815,0.690684704
1956,391.6,0.647590885,0.045435604,8.06E-05,0.689919898
1957,391.8,0.653316651,0.039821741,-0.004981799,0.690716936
1958,392,0.663519582,0.0394977,-0.000894195,0.687927178
1959,392.2,0.66911573,0.043201704,-0.003720722,0.690359258
1960,392.4,0.680800263,0.055258242,-0.006670775,0.68643889
1961,392.6,0.691219027,0.064782921,0.003468434,0.687690948
1962,392.8,0.706713432,0.069074796,-0.000742994,0.687826263
1963,393,0.718848945,0.053247515,-0.000981622,0.68739375
1964,393.2,0.728012438,0.059220049,0.003139722,0.687433614
1965,393.4,0.742536965,0.068186615,0.002503937,0.688649639
1966,393.6,0.755287084,0.066751365,-0.001332094,0.688435189
1967,393.8,0.769237511,0.056032,-0.002282252,0.688116802
1968,394,0.777699884,0.048466843,0.004511149,0.687522288
1969,394.2,0.788624248,0.05591215,0.002131119,0.689921261
1970,394.4,0.800064744,0.060143519,-0.00476753,0.688374736
1971,394.6,0.812681656,0.052812991,-0.017394288,0.68801425
1972,394.8,0.82118994,0.036871191,-0.022796486,0.681417021
1973,395,0.827430132,0.047270977,-0.007205683,0.678895655
1974,395.2,0.840098331,0.067596486,-0.007439058,0.678534748
1975,395.4,0.854468727,0.046510919,0.004672242,0.675920032
1976,395.6,0.858702699,0.038062924,0.004530716,0.680403644
1977,395.8,0.869693896,0.047209089,0.00569527,0.677732318
1978,396,0.877586334,0.051614589,0.0043387,0.682681752
1979,396.2,0.890339732,0.073788707,-0.014346482,0.679467798
1980,396.4,0.907101817,0.067525809,-0.025238957,0.676943159
1981,396.6,0.917350055,0.053161125,-0.023616891,0.669372215
1982,396.8,0.928366267,0.05622846,-0.005544106,0.667496403
1983,397,0.939841439,0.058033172,-0.009027879,0.667154573
1984,397.2,0.951579536,0.052080456,-0.021734732,0.663885251
1985,397.4,0.960673622,0.048376764,-0.015829138,0.65846068
1986,397.6,0.970930241,0.047888416,-0.00033088,0.657553596
1987,397.8,0.979828988,0.04828791,0.009165839,0.658328328
1988,398,0.990245405,0.056177282,-0.006293717,0.661219932
1989,398.2,1.002299901,0.043550114,-0.007762446,0.655810841
1990,398.4,1.007665451,0.055117274,-0.012063215,0.658114953
1991,398.6,1.02434681,0.05910427,-0.013604361,0.650985555
1992,398.8,1.031307159,0.03785862,0.009201688,0.652673209
1993,399,1.039490258,0.047276171,0.007327632,0.65466623
1994,399.2,1.050217627,0.045453066,-0.000410502,0.655604262
1995,399.4,1.057671484,0.014360658,-0.007290216,0.65450203
1996,399.6,1.055961891,-0.046262837,-0.005156181,0.652688175
1997,399.8,1.03916635,-0.068936036,0.0059119,0.652439557
1998,400,1.028387476,-0.065781008,0.008283613,0.655052935
1999,400.2,1.012853947,-0.07487192,0.000452294,0.655753003
2000,400.4,0.998438708,-0.074957309,-0.001420393,0.655233853
2001,400.6,0.982871023,-0.068719398,-0.007664654,0.655184845
2002,400.8,0.970950949,-0.07355844,-0.013568719,0.652167991
2003,401,0.953447647,-0.092919895,-0.008251471,0.649757358
2004,401.2,0.933782991,-0.077699889,0.000456231,0.648867403
2005,401.4,0.922367691,-0.081061663,-0.006046456,0.64993985
2006,401.6,0.901358326,-0.08503117,-0.007792115,0.64644882
2007,401.8,0.888355224,-0.05767093,0.005038158,0.646823004
2008,402,0.878289954,-0.058097894,0.000472681,0.648464084
2009,402.2,0.865116066,-0.05929104,-0.00772843,0.647012077
2010,402.4,0.854573538,-0.056541057,-0.011574675,0.645372711
2011,402.6,0.842499643,-0.075648426,-0.010528515,0.642382206
2012,402.8,0.824314167,-0.073092644,-0.004450666,0.641161305
2013,403,0.813262585,-0.063184128,0.008253131,0.64060194
2014,403.2,0.799040516,-0.066839911,0.015306977,0.644462558
2015,403.4,0.786526621,-0.065096784,0.003827936,0.646724731
2016,403.6,0.773001803,-0.078139053,-0.005299909,0.645993732
2017,403.8,0.755271,-0.075120895,-0.003077104,0.644604767
2018,404,0.742953445,-0.061565693,-0.005858972,0.64476289
2019,404.2,0.730644723,-0.053440086,-0.011010783,0.642261178
2020,404.4,0.72157741,-0.0612579,0.006410599,0.640358577
2021,404.6,0.706141563,-0.069831617,0.011612829,0.644825418
2022,404.8,0.693644764,-0.061770855,0.01511249,0.645003709
2023,405,0.681433221,-0.059241772,0.004485035,0.650870414
2024,405.2,0.669948055,-0.048348496,-0.014392613,0.646797723
2025,405.4,0.662093822,-0.045382555,0.003997027,0.645113368
2026,405.6,0.651795033,-0.064481478,0.016985679,0.648396534
2027,405.8,0.636301231,-0.063909932,0.015182033,0.65190764
2028,406,0.62623106,-0.053175801,0.012554675,0.654469347
2029,406.2,0.615030911,-0.07223593,0.001408285,0.65692951
2030,406.4,0.597336688,-0.082232784,0.006101259,0.655032661
2031,406.6,0.582137797,-0.054004122,0.013824386,0.659370013
2032,406.8,0.575735039,-0.054530144,0.008825445,0.660562415
2033,407,0.560325739,-0.07226153,0.020170341,0.662900191
2034,407.2,0.546830427,-0.052221005,0.014905651,0.668630552
2035,407.4,0.539437338,-0.041418458,0.00339216,0.668862452
2036,407.6,0.530263044,-0.048876031,0.006705752,0.669987416
2037,407.8,0.519886925,-0.050931954,0.007398858,0.671544753
2038,408,0.509890262,-0.057929883,0.009668625,0.672946959
2039,408.2,0.496714972,-0.066304043,-5.54E-05,0.675412203
2040,408.4,0.483368645,-0.049946164,-0.010228858,0.67292479
2041,408.6,0.476736507,-0.060942316,-0.003314645,0.671320659
2042,408.8,0.458991719,-0.087245041,-0.007031604,0.671598932
2043,409,0.44183849,-0.065987475,-0.012772354,0.668508018
2044,409.2,0.432596729,-0.046926784,0.001251878,0.666489991
2045,409.4,0.423067777,-0.064832143,0.010068724,0.669008769
2046,409.6,0.406663872,-0.092804791,0.011036253,0.67051748
2047,409.8,0.385945861,-0.080420283,-0.012165513,0.67342327
2048,410,0.374495758,-0.066170764,-0.004560945,0.665651275
2049,410.2,0.359477555,-0.076689464,0.025643183,0.671598892
2050,410.4,0.343819973,-0.070109221,-0.000504639,0.675908548
2051,410.6,0.331433867,-0.076455595,0.001630812,0.671397036
2052,410.8,0.313237735,-0.077397313,0.013379408,0.676560873
2053,411,0.300474941,-0.067911167,-0.000595517,0.6767488
2054,411.2,0.286073268,-0.06240452,0.010392493,0.676322666
2055,411.4,0.275513134,-0.045532289,0.009388962,0.680905797
2056,411.6,0.267860353,-0.057776077,-0.011354602,0.680078251
2057,411.8,0.252402703,-0.068387637,-0.000468522,0.676363956
2058,412,0.240505298,-0.05897501,0.01579218,0.679890842
2059,412.2,0.228812699,-0.051644356,0.010530797,0.682680828
2060,412.4,0.219847555,-0.064727756,0.014879948,0.684103161
2061,412.6,0.202921596,-0.076182749,0.005077831,0.688632807
2062,412.8,0.189374456,-0.064102604,-0.004794974,0.686134293
2063,413,0.177280555,-0.060874417,-0.001003783,0.686714818
2064,413.2,0.165024689,-0.068571547,-0.00993557,0.68573278
2065,413.4,0.149851936,-0.077109778,-0.00928536,0.682740589
2066,413.6,0.134180778,-0.081171822,-0.000259177,0.682018636
2067,413.8,0.117383207,-0.080167633,0.000687285,0.682636919
2068,414,0.102113725,-0.070649551,-0.002520073,0.68229355
2069,414.2,0.089123387,-0.061331999,-0.012525188,0.681628889
2070,414.4,0.077580925,-0.06346342,-0.006659288,0.677283475
2071,414.6,0.063738019,-0.066304078,0.010216549,0.678965174
2072,414.8,0.051059294,-0.061387293,0.006796328,0.681370094
2073,415,0.039183102,-0.062284042,0.003700766,0.681683705
2074,415.2,0.026145677,-0.066606143,0.007830818,0.682850401
2075,415.4,0.012540644,-0.071691616,0.005890717,0.684816032
2076,415.6,-0.002530969,-0.068535326,-0.001581389,0.685206687
2077,415.8,-0.014873486,-0.059887729,-0.007361263,0.684183477
2078,416,-0.026486061,-0.060356499,-0.021239678,0.682262182
2079,416.2,-0.039016086,-0.060456673,-0.016493446,0.675687606
2080,416.4,-0.05066873,-0.064419952,-0.004889543,0.675664804
2081,416.6,-0.064784067,-0.063111598,-0.000940655,0.673731788
2082,416.8,-0.075913369,-0.055142751,0.004530542,0.675288542
2083,417,-0.086841167,-0.066195143,-0.000677678,0.675544005
2084,417.2,-0.102391426,-0.064837789,-0.01567049,0.67501747
2085,417.4,-0.112776283,-0.063308782,-0.015187946,0.669275809
2086,417.6,-0.127714939,-0.058041683,-0.00658281,0.668942292
2087,417.8,-0.135992956,-0.061902754,-0.001942075,0.666642685
2088,418,-0.152476041,-0.075573101,0.014858424,0.668165462
2089,418.2,-0.166222197,-0.062851317,0.010254003,0.672586055
2090,418.4,-0.177616568,-0.076490307,-0.008518003,0.672267063
2091,418.6,-0.19681832,-0.084811432,-0.0104089,0.669178854
2092,418.8,-0.211541141,-0.069852209,0.007516748,0.668103503
2093,419,-0.224759203,-0.061271215,0.016213001,0.672185553
2094,419.2,-0.236049627,-0.057084805,0.019026056,0.674588703
2095,419.4,-0.247593125,-0.060346772,0.013560741,0.679795975
2096,419.6,-0.260188336,-0.053760105,-0.001766039,0.680013
2097,419.8,-0.269097167,-0.069553726,0.000501764,0.67908956
2098,420,-0.288009826,-0.075526717,0.019027334,0.680213705
2099,420.2,-0.299307854,-0.053655228,0.009587717,0.686700493
2100,420.4,-0.309471917,-0.057676367,-0.005849595,0.684048792
2101,420.6,-0.322378401,-0.061424043,0.022920535,0.684360655
2102,420.8,-0.334041534,-0.071534865,0.014420094,0.693217006
2103,421,-0.350992346,-0.023925217,-0.008455076,0.690128693
2104,421.2,-0.343611621,0.043293092,0.002625327,0.689834976
2105,421.4,-0.333675109,0.057316777,-0.006725198,0.691178823
2106,421.6,-0.32068491,0.064958252,-0.019211616,0.687144897
2107,421.8,-0.307691809,0.050504276,-0.007531623,0.683494177
2108,422,-0.3004832,0.035834579,-0.006462032,0.684132247
2109,422.2,-0.293357977,0.04845746,-0.003954266,0.680909364
2110,422.4,-0.281100216,0.063352283,-0.008435644,0.682550541
2111,422.6,-0.268017064,0.058452643,-0.003762684,0.677535107
2112,422.8,-0.257719159,0.062302375,0.032355126,0.681045467
2113,423,-0.243096114,0.053573125,0.024019852,0.690477157
2114,423.2,-0.236289909,0.047552588,0.007733421,0.690653408
2115,423.4,-0.224075079,0.029321495,-0.006913372,0.693570525
2116,423.6,-0.224561311,-0.031631761,-0.013934373,0.687888059
2117,423.8,-0.236727783,-0.068629402,0.003979908,0.687996776
2118,424,-0.252013072,-0.071632314,0.014098536,0.689480022
2119,424.2,-0.265380709,-0.059588378,0.002409931,0.69363619
2120,424.4,-0.275848423,-0.068863833,0.00812837,0.690443995
2121,424.6,-0.292926242,-0.075406369,0.012711638,0.696887538
2122,424.8,-0.30601097,-0.068629195,0.01230963,0.69552865
2123,425,-0.32037792,-0.078493986,0.015917555,0.70181139
2124,425.2,-0.337408565,-0.061120681,0.003736072,0.701895672
2125,425.4,-0.344826192,-0.057980638,0.006045215,0.703305819
2126,425.6,-0.36060082,-0.07810428,-0.001603809,0.704313758
2127,425.8,-0.376067904,-0.069558632,-0.003612377,0.702664295
2128,426,-0.388424273,-0.069642232,-0.002360214,0.702868808
2129,426.2,-0.403924797,-0.067348454,-0.010301159,0.70172021
2130,426.4,-0.415363655,-0.052518983,-0.016059919,0.698748344
2131,426.6,-0.42493239,-0.055030563,-0.005738208,0.695296242
2132,426.8,-0.43737588,-0.064877755,0.01865824,0.696453061
2133,427,-0.450883492,-0.063628816,0.019634719,0.702759538
2134,427.2,-0.462827407,-0.050613224,0.004501464,0.704306949
2135,427.4,-0.471128782,-0.027684748,0.005839473,0.704560124
2136,427.6,-0.473901306,-0.069764174,0.008217894,0.706642738
2137,427.8,-0.499034452,-0.085463704,0.003731923,0.707847281
2138,428,-0.508086787,-0.058004005,0.006540377,0.708135508
2139,428.2,-0.522236054,-0.05818783,0.008074991,0.710463432
2140,428.4,-0.53136192,-0.06582725,-0.00636652,0.711365504
2141,428.6,-0.548566954,-0.082913931,0.006035602,0.707916824
2142,428.8,-0.564527492,-0.0652173,0.015183741,0.713779744
2143,429,-0.574653873,-0.078230864,0.000809631,0.713990321
2144,429.2,-0.595819838,-0.091930718,-0.009451471,0.714103597
2145,429.4,-0.611426161,-0.082018019,-0.009360315,0.710209733
2146,429.6,-0.628627045,-0.20011188,0.013037611,0.710359471
2147,429.8,-0.691470913,-0.234209726,0.001079723,0.715424777
2148,430,-0.722310936,-0.01321534,0.000696729,0.71079136
2149,430.2,-0.696757049,0.141712046,0.012305927,0.715703469
2150,430.4,-0.665626117,0.153943687,-0.00553334,0.715713731
2151,430.6,-0.635179574,0.136458538,-0.000162379,0.713490133
2152,430.8,-0.611042702,0.12985201,0.005834969,0.715648779
2153,431,-0.58323877,0.138935169,-0.020212244,0.71582412
2154,431.2,-0.555468635,0.134242752,-0.027416362,0.707563881
2155,431.4,-0.529541669,0.12100292,-0.011600122,0.704857576
2156,431.6,-0.507067466,0.136681896,-0.009239836,0.702923833
2157,431.8,-0.474868911,0.149075633,-0.009359282,0.701161641
2158,432,-0.447437213,0.128913398,-0.00627927,0.69918012
2159,432.2,-0.423303552,0.112185546,0.006335735,0.698649933
2160,432.4,-0.402562995,0.125657724,0.009767656,0.701714414
2161,432.6,-0.373040462,0.135662166,0.001850334,0.702556995
2162,432.8,-0.348298129,0.125954684,-0.002238689,0.702454548
2163,433,-0.322658588,0.1295261,0.000162492,0.70166152
2164,433.2,-0.296487689,0.142431735,0.002677261,0.702519544
2165,433.4,-0.265685895,0.144037283,0.000670781,0.702732424
2166,433.6,-0.238872775,0.124422947,0.004024453,0.702787857
2167,433.8,-0.215916716,0.132874232,0.000321682,0.704342205
2168,434,-0.185723083,0.13959129,-0.005197626,0.70291653
2169,434.2,-0.1600802,0.128989565,0.006063211,0.702263155
2170,434.4,-0.134127257,0.143317595,0.005479643,0.705341814
2171,434.6,-0.102753162,0.146835711,-0.013814562,0.704455012
2172,434.8,-0.075392972,0.141191074,-0.004333465,0.699815989
2173,435,-0.046276732,0.145300954,0.004248039,0.702721626
2174,435.2,-0.017272591,0.14642647,0.002636683,0.701515205
2175,435.4,0.012293856,0.13012136,0.012896523,0.7037763
2176,435.6,0.034775954,0.121229529,0.006733132,0.706673814
2177,435.8,0.060785668,0.13316471,0.001985994,0.706469552
2178,436,0.088041837,0.1432615,0.008455548,0.707468212
2179,436.2,0.118090268,0.138111262,0.007000649,0.709851772
2180,436.4,0.143286342,0.128092239,0.007901998,0.710268471
2181,436.6,0.169327163,0.116674587,0.007398658,0.713012571
2182,436.8,0.189956177,0.128338726,0.001450621,0.713227935
2183,437,0.220662654,0.143432276,-0.005345476,0.713592819
2184,437.2,0.247329087,0.128026242,-0.007722514,0.711089744
2185,437.4,0.271873151,0.132704614,0.0058631,0.710503813
2186,437.6,0.300410933,0.142523124,0.008162525,0.713434984
2187,437.8,0.3288824,0.131753317,0.00123183,0.713768823
2188,438,0.353112259,0.13670894,0.014267951,0.713927716
2189,438.2,0.383565976,0.140624122,0.023033014,0.719476004
2190,438.4,0.409361908,0.139428705,0.00447121,0.723140922
2191,438.6,0.439337459,0.150828248,-0.00331457,0.721264488
2192,438.8,0.469693207,0.124805052,0.025720552,0.721815094
2193,439,0.489259479,0.135587482,0.034508108,0.731552709
2194,439.2,0.5239282,0.151788488,-0.003215752,0.735618337
2195,439.4,0.549974875,0.126851774,-0.013138901,0.730266408
2196,439.6,0.57466891,0.125031649,0.007565857,0.730362777
2197,439.8,0.599987534,0.128721748,0.008407267,0.733292751
2198,440,0.626157609,0.128344456,-0.002479667,0.733725683
2199,440.2,0.651325317,0.136939689,-0.010276955,0.732300884
2200,440.4,0.680933485,0.150939317,-0.011321042,0.729614902
2201,440.6,0.711701043,0.147195398,-0.010044405,0.727772467
2202,440.8,0.739811644,0.137714981,-0.008016499,0.72559714
2203,441,0.766787036,0.13301522,0.00423259,0.724565867
2204,441.2,0.793017732,0.133176907,0.004253668,0.727290176
2205,441.4,0.820057799,0.138002445,0.001259402,0.726267335
2206,441.6,0.84821871,0.122578912,-0.005555743,0.727793936
2207,441.8,0.869089364,0.10863466,-0.007137828,0.724045038
2208,442,0.891672574,0.125835478,-0.005341334,0.724938805
2209,442.2,0.919423555,0.146197476,-0.013873616,0.721908504
2210,442.4,0.950151565,0.141549499,-0.011705245,0.719389358
