t,x,y,v_{x},v_{y}
2.584000000E2,6.229091090E-4,8.286370331E-4,2.876715216E-5,9.887503498E-5
2.586000000E2,6.261957525E-4,8.526352918E-4,1.399460052E-5,9.592868231E-5
2.588000000E2,6.285069492E-4,8.670085061E-4,6.554055697E-6,7.708220295E-5
2.590000000E2,6.288173748E-4,8.834681729E-4,8.967492837E-7,9.144963518E-5
2.592000000E2,6.288656489E-4,9.035883601E-4,1.801597474E-6,8.989859218E-5
2.594000000E2,6.295380138E-4,9.194276098E-4,8.722902085E-7,8.137398586E-5
2.596000000E2,6.292145650E-4,9.361379545E-4,-1.916209497E-5,9.535772613E-5
2.598000000E2,6.218731758E-4,9.575707003E-4,-1.607972070E-5,1.060160321E-4
2.600000000E2,6.227826767E-4,9.785443673E-4,9.411857299E-6,8.979129530E-5
2.602000000E2,6.256379187E-4,9.934872184E-4,1.330729119E-5,9.318515383E-5
2.604000000E2,6.281055932E-4,1.015818429E-3,1.360136117E-5,1.069254536E-4
2.606000000E2,6.310784632E-4,1.036257400E-3,1.200726897E-6,9.112507916E-5
2.608000000E2,6.285858840E-4,1.052268461E-3,-2.014324886E-6,1.032156849E-4
2.610000000E2,6.302727333E-4,1.077543674E-3,5.623111056E-6,1.232956650E-4
2.612000000E2,6.308351284E-4,1.101586727E-3,-8.211109034E-7,1.305170313E-4
2.614000000E2,6.299442889E-4,1.129750486E-3,4.184581833E-6,1.074126344E-4
2.616000000E2,6.325089611E-4,1.144551780E-3,9.423180115E-6,9.076022700E-5
2.618000000E2,6.337135609E-4,1.166054577E-3,1.675569137E-5,1.032839200E-4
2.620000000E2,6.392112377E-4,1.185865348E-3,1.880179609E-5,1.081975169E-4
2.622000000E2,6.412342794E-4,1.209333584E-3,1.955560644E-6,1.162710267E-4
2.624000000E2,6.399934619E-4,1.232373759E-3,-1.143204322E-5,9.889766253E-5
2.626000000E2,6.366614621E-4,1.248892649E-3,-2.766748559E-5,9.246013322E-5
2.628000000E2,6.289264677E-4,1.269357812E-3,-3.633190550E-6,8.923523728E-5
2.630000000E2,6.352081859E-4,1.284586744E-3,1.542001052E-5,9.224541574E-5
2.632000000E2,6.350944719E-4,1.306255979E-3,5.580450839E-6,8.742937380E-5
2.634000000E2,6.374403662E-4,1.319558493E-3,-8.049975658E-7,6.538544264E-5
2.636000000E2,6.347724729E-4,1.332410156E-3,-1.664042175E-5,8.873620778E-5
2.638000000E2,6.307841975E-4,1.355052976E-3,-2.820249640E-5,1.034014957E-4
2.640000000E2,6.234914743E-4,1.373770754E-3,-1.098438285E-5,1.109246557E-4
2.642000000E2,6.263904444E-4,1.399422839E-3,1.280636895E-5,1.397293439E-4
2.644000000E2,6.286140219E-4,1.429662491E-3,-1.937725470E-6,1.195318049E-4
2.646000000E2,6.256153542E-4,1.447235561E-3,-2.075657834E-5,8.852291834E-5
2.648000000E2,6.203113906E-4,1.465071659E-3,-1.946233332E-5,7.535634058E-5
2.650000000E2,6.178304208E-4,1.477378097E-3,-2.909020137E-5,8.805531770E-5
2.652000000E2,6.086753100E-4,1.500293786E-3,2.464035881E-6,1.229841431E-4
2.654000000E2,6.188160352E-4,1.526571754E-3,1.742369639E-5,1.258868797E-4
2.656000000E2,6.156447886E-4,1.550648538E-3,-1.457469402E-5,1.028591543E-4
2.658000000E2,6.129861576E-4,1.567715416E-3,9.301970106E-6,7.780038008E-5
2.660000000E2,6.193655766E-4,1.581768690E-3,-2.059980503E-6,8.939346990E-5
2.662000000E2,6.121621654E-4,1.603472804E-3,-1.877902974E-5,6.588911437E-5
2.664000000E2,6.118539647E-4,1.608124336E-3,9.076712654E-6,-1.616050989E-5
2.666000000E2,6.157928504E-4,1.597008600E-3,,
0E-3,,
