t,x,y,v_{y},v_{x}
2.780000000E1,1.400908852E-4,3.867992479E-4,-8.899880617E-5,-1.660326014E-6
2.800000000E1,1.376535587E-4,3.570654863E-4,-1.144985489E-4,-1.782694608E-5
2.820000000E1,1.329601068E-4,3.409998283E-4,-7.175483334E-5,-1.116645078E-5
2.840000000E1,1.331869784E-4,3.283635530E-4,-3.234234709E-5,-3.715664291E-6
2.860000000E1,1.314738411E-4,3.280628895E-4,2.916218746E-5,-1.278619872E-5
2.880000000E1,1.280724989E-4,3.400284280E-4,5.994745005E-5,-1.330627727E-5
2.900000000E1,1.261513302E-4,3.520418695E-4,7.052062606E-5,-8.184588032E-6
2.920000000E1,1.247986637E-4,3.682366784E-4,6.436817995E-5,2.992003189E-7
2.940000000E1,1.262710103E-4,3.777891415E-4,7.570259078E-6,-1.778472169E-5
2.960000000E1,1.176847750E-4,3.712647820E-4,-7.579698393E-5,-2.258567261E-5
2.980000000E1,1.172367413E-4,3.474703479E-4,-1.052758191E-4,2.517998775E-6
3.000000000E1,1.186919745E-4,3.291544544E-4,-1.008644277E-4,-5.953046140E-6
3.020000000E1,1.148555228E-4,3.071245768E-4,-1.190280395E-4,-2.286838995E-6
3.040000000E1,1.177772389E-4,2.815432386E-4,-9.173579885E-5,1.369212375E-5
3.060000000E1,1.203323723E-4,2.704302573E-4,9.547157525E-6,5.451873755E-6
3.080000000E1,1.199579884E-4,2.853621016E-4,8.632741138E-5,5.028791829E-7
3.100000000E1,1.205335240E-4,3.049612218E-4,8.424812761E-5,-6.266098898E-6
3.120000000E1,1.174515489E-4,3.190613527E-4,7.100503122E-5,-1.941457383E-5
3.140000000E1,1.127676945E-4,3.333632343E-4,7.137097297E-5,-9.197546904E-6
3.160000000E1,1.137725301E-4,3.476097419E-4,6.348770213E-5,-4.327417467E-6
3.180000000E1,1.110367275E-4,3.587583152E-4,7.878166035E-5,-3.180465993E-7
3.200000000E1,1.136453115E-4,3.791224060E-4,8.963746902E-5,8.518561426E-6
3.220000000E1,1.144441520E-4,3.946133028E-4,6.932887126E-5,2.599497641E-6
3.240000000E1,1.146851105E-4,4.068539545E-4,5.211773861E-5,5.061694709E-6
3.260000000E1,1.164688299E-4,4.154603982E-4,5.097121611E-5,9.719925829E-6
3.280000000E1,1.185730808E-4,4.272424409E-4,6.878776181E-5,1.101225287E-6
3.300000000E1,1.169093200E-4,4.429755029E-4,6.004304559E-5,3.317554120E-6
3.320000000E1,1.199001025E-4,4.512596592E-4,6.690776756E-5,1.544336668E-6
3.340000000E1,1.175270547E-4,4.697386100E-4,8.316247129E-5,-1.323642228E-5
3.360000000E1,1.146055336E-4,4.845246477E-4,7.346096752E-5,-1.484843580E-6
3.380000000E1,1.169331173E-4,4.991229970E-4,5.305557253E-5,8.690531178E-6
3.400000000E1,1.180817461E-4,5.057468767E-4,5.659483974E-5,-3.087700664E-7
