t,x,y,v_{x},v_{y}
3.502000000E2,1.283496539E-3,5.584744228E-4,-2.378412210E-6,-2.994402721E-5
3.504000000E2,1.280784932E-3,5.553626654E-4,-2.760668000E-6,-1.664639103E-5
3.506000000E2,1.282392272E-3,5.518158664E-4,8.528206998E-6,-2.555893323E-5
3.508000000E2,1.284196214E-3,5.451390921E-4,-2.973726290E-6,-3.747170087E-5
3.510000000E2,1.281202782E-3,5.368271861E-4,4.888524403E-8,-1.009236375E-5
3.512000000E2,1.284215768E-3,5.411021466E-4,8.881133958E-6,2.300800384E-5
3.514000000E2,1.284755235E-3,5.460303876E-4,-1.123855742E-5,-7.835959411E-6
3.516000000E2,1.279720345E-3,5.379677628E-4,-2.050538537E-5,-2.872633804E-5
3.518000000E2,1.276553081E-3,5.345398524E-4,1.809471100E-5,-1.649373259E-5
3.520000000E2,1.286958230E-3,5.313702698E-4,2.433461333E-5,4.605054155E-7
3.522000000E2,1.286286926E-3,5.347240546E-4,-4.044143758E-6,7.589243861E-6
3.524000000E2,1.285340572E-3,5.344059673E-4,2.291147301E-5,-2.670040560E-5
3.526000000E2,1.295451516E-3,5.240438923E-4,2.231295854E-5,-3.558096973E-5
3.528000000E2,1.294265756E-3,5.201735794E-4,1.916395865E-5,-1.563497517E-5
3.530000000E2,1.303117099E-3,5.177899023E-4,3.171085602E-5,-6.795805906E-6
3.532000000E2,1.306950098E-3,5.174552571E-4,1.224224171E-6,6.865540691E-6
3.534000000E2,1.303606789E-3,5.205361185E-4,-1.021862199E-5,8.212067066E-6
3.536000000E2,1.302862649E-3,5.207400839E-4,1.443022414E-5,-2.005426925E-6
3.538000000E2,1.309378878E-3,5.197339478E-4,1.315499992E-5,6.791424455E-6
3.540000000E2,1.308124649E-3,5.234566537E-4,-1.001676228E-5,9.370769891E-6
3.542000000E2,1.305372173E-3,5.234822557E-4,-8.761777546E-6,-6.295677967E-6
3.544000000E2,1.304619938E-3,5.209383825E-4,-2.296843918E-6,-9.305081622E-6
3.546000000E2,1.304453436E-3,5.197602231E-4,1.842655677E-5,-1.267207727E-5
3.548000000E2,1.311990561E-3,5.158695516E-4,3.959505671E-5,-1.113802996E-5
3.550000000E2,1.320291459E-3,5.153050111E-4,1.780639209E-5,-8.870672811E-7
3.552000000E2,1.319113118E-3,5.155147247E-4,2.502687308E-5,-1.489584651E-4
3.554000000E2,1.330302208E-3,4.557216250E-4,-1.934159926E-5,2.966344427E-6
3.556000000E2,1.311376478E-3,5.167012624E-4,-9.005822564E-5,1.966539773E-4
3.558000000E2,1.294278917E-3,5.343832159E-4,2.660832255E-5,-2.279671002E-7
3.560000000E2,1.322019807E-3,5.166100756E-4,-1.905035687E-6,1.053674776E-4
3.562000000E2,1.293516903E-3,5.765302070E-4,-7.059986536E-5,1.740721571E-4
3.564000000E2,1.293779861E-3,5.862389384E-4,4.531443711E-5,9.728674179E-5
3.566000000E2,1.311642678E-3,6.154449037E-4,7.593177910E-6,1.321657553E-4
3.568000000E2,1.296817132E-3,6.391052406E-4,-4.729690303E-5,8.293420991E-5
3.570000000E2,1.292723917E-3,6.486185876E-4,-1.222776760E-5,8.190556273E-5
3.572000000E2,1.291926025E-3,6.718674657E-4,3.294884033E-5,3.864973885E-5
3.574000000E2,1.305903453E-3,6.640784832E-4,2.482516964E-5,5.655514800E-5
3.576000000E2,1.301856093E-3,6.944895249E-4,-1.047327402E-5,1.314496611E-4
3.578000000E2,1.301714143E-3,7.166583476E-4,-6.926072270E-6,9.959469530E-5
3.580000000E2,1.299085664E-3,7.343274030E-4,3.304239865E-6,1.020718732E-4
3.582000000E2,1.303035839E-3,7.574870969E-4,1.250684196E-5,9.332618927E-5
3.584000000E2,1.304088401E-3,7.716578787E-4,-2.322648883E-5,1.129102284E-4
3.586000000E2,1.293745244E-3,8.026511883E-4,-3.040356649E-5,1.214955914E-4
3.588000000E2,1.291926974E-3,8.202561153E-4,-5.539754718E-6,1.081435830E-4
3.590000000E2,1.291529342E-3,8.459086215E-4,-3.756371057E-6,1.180797199E-4
3.592000000E2,1.290424426E-3,8.674880032E-4,9.786633195E-6,1.070404792E-4
3.594000000E2,1.295443995E-3,8.887248132E-4,1.090794862E-5,1.075753031E-4
3.596000000E2,1.294787605E-3,9.105181245E-4,-8.704388736E-6,1.157497297E-4
3.598000000E2,1.291962240E-3,9.350247050E-4,-1.738503561E-5,1.021017014E-4
3.600000000E2,1.287833591E-3,9.513588050E-4,-3.222387395E-5,6.965486339E-5
3.602000000E2,1.279072690E-3,9.628866504E-4,-3.398023975E-5,1.008869358E-4
3.604000000E2,1.274241495E-3,9.917135794E-4,-6.137088799E-6,7.780438138E-5
3.606000000E2,1.276617855E-3,9.940084030E-4,3.955769388E-5,8.702165921E-5
3.608000000E2,1.290064573E-3,1.026522243E-3,1.438689297E-5,1.470790255E-4
3.610000000E2,1.282372612E-3,1.052840013E-3,-3.509288174E-6,1.098084592E-4
3.612000000E2,1.288660857E-3,1.070445627E-3,1.885067016E-5,1.208153600E-4
3.614000000E2,1.289912880E-3,1.101166157E-3,-1.013505521E-5,1.159888191E-4
3.616000000E2,1.284606835E-3,1.116841154E-3,5.591829465E-6,8.883408354E-5
3.618000000E2,1.292149612E-3,1.136699791E-3,9.633690355E-6,9.354838754E-5
3.620000000E2,1.288460312E-3,1.154260509E-3,-2.372953153E-5,7.907717255E-5
3.622000000E2,1.282657799E-3,1.168330660E-3,-1.916709830E-5,1.191780964E-4
3.624000000E2,1.280793472E-3,1.201931748E-3,1.104511732E-5,1.350025669E-4
3.626000000E2,1.287075846E-3,1.222331686E-3,1.362431880E-5,1.203514692E-4
3.628000000E2,1.286243200E-3,1.250072336E-3,-3.299917902E-5,1.173664009E-4
3.630000000E2,1.273876174E-3,1.269278247E-3,-4.605150692E-5,1.078409663E-4
3.632000000E2,1.267822597E-3,1.293208722E-3,-6.987706735E-6,1.066654730E-4
3.634000000E2,1.271081092E-3,1.311944436E-3,6.709686603E-6,9.034962630E-5
3.636000000E2,1.270506472E-3,1.329348573E-3,1.867657861E-5,1.011717929E-4
3.638000000E2,1.278551723E-3,1.352413153E-3,1.119887113E-5,7.854911721E-5
3.640000000E2,1.274986020E-3,1.360768220E-3,-1.857104621E-5,2.348798055E-5
3.642000000E2,1.271123305E-3,1.361808345E-3,7.552418721E-6,-3.983411284E-6
3.644000000E2,1.278006988E-3,1.359174855E-3,2.473861148E-5,-1.101326098E-5
3.646000000E2,1.281018749E-3,1.357403041E-3,1.846799269E-5,-1.601356632E-6
3.648000000E2,1.285394185E-3,1.358534312E-3,2.395142352E-5,1.106522454E-5
3.650000000E2,1.290599319E-3,1.361829131E-3,2.636715536E-5,4.019294666E-6
3.652000000E2,1.295941047E-3,1.360142030E-3,1.702717625E-5,-3.417068899E-6
3.654000000E2,1.297410189E-3,1.360462303E-3,1.898967856E-5,1.214524853E-5
3.656000000E2,1.303536918E-3,1.365000130E-3,7.766330115E-6,-8.412556421E-6
3.658000000E2,1.300516721E-3,1.357097281E-3,4.951119333E-6,-9.995629388E-6
3.660000000E2,1.305517366E-3,1.361001878E-3,1.396230749E-5,1.901148280E-5
3.662000000E2,1.306101644E-3,1.364701874E-3,-3.870348391E-6,-3.496628075E-7
3.664000000E2,1.303969227E-3,1.360862013E-3,-8.912799282E-6,-2.264704152E-5
3.666000000E2,1.302536524E-3,1.355643057E-3,-9.739121348E-6,-4.668347242E-6
3.668000000E2,1.300073578E-3,1.358994674E-3,2.600166790E-6,9.589913243E-6
3.670000000E2,1.303576591E-3,1.359479022E-3,-8.649008886E-7,1.149485788E-5
3.672000000E2,1.299727618E-3,1.363592617E-3,-1.521965835E-5,-6.805963714E-7
3.674000000E2,1.297488728E-3,1.359206784E-3,6.083148818E-6,-5.329978528E-6
3.676000000E2,1.302160877E-3,1.361460626E-3,1.805834924E-5,4.143738021E-6
3.678000000E2,1.304712067E-3,1.360864279E-3,9.814740716E-6,-1.667563184E-6
3.680000000E2,1.306086773E-3,1.360793600E-3,3.057463686E-6,-5.413414483E-6
3.682000000E2,1.305935053E-3,1.358698913E-3,-3.482203427E-6,1.029390419E-7
3.684000000E2,1.304693892E-3,1.360834776E-3,-6.419493873E-6,-1.315930020E-5
3.686000000E2,1.303367255E-3,1.353435193E-3,8.041547084E-6,-2.302052387E-5
3.688000000E2,1.307910511E-3,1.351626566E-3,-7.176675507E-6,-2.004019367E-5
3.690000000E2,1.300496585E-3,1.345419116E-3,-1.413149996E-5,-3.140524486E-5
3.692000000E2,1.302257911E-3,1.339064468E-3,-8.321730465E-6,-1.940320686E-5
3.694000000E2,1.297167893E-3,1.337657833E-3,-1.928689333E-5,-2.121939206E-6
3.696000000E2,1.294543154E-3,1.338215693E-3,-1.822985908E-5,-1.438805324E-9
3.698000000E2,1.289875949E-3,1.337657257E-3,-2.079378121E-5,-5.774191773E-6
3.700000000E2,1.286225641E-3,1.335906016E-3,-2.460801024E-5,-2.164676964E-5
3.702000000E2,1.280032745E-3,1.328998550E-3,-4.726302026E-5,-1.959364127E-5
3.704000000E2,1.267320433E-3,1.328068560E-3,-2.488849017E-5,-1.145819404E-5
3.706000000E2,1.270077349E-3,1.324415272E-3,2.761473030E-5,-2.729140299E-5
3.708000000E2,1.278366325E-3,1.317151998E-3,2.607465798E-5,-2.163934678E-5
3.710000000E2,1.280507212E-3,1.315759533E-3,5.925763878E-6,-1.209525139E-5
3.712000000E2,1.280736631E-3,1.312313898E-3,-7.224122143E-7,-9.213458034E-6
3.714000000E2,1.280218248E-3,1.312074150E-3,-2.528953408E-5,6.170372782E-6
3.716000000E2,1.270620817E-3,1.314782047E-3,-1.572369713E-5,6.872433939E-6
3.718000000E2,1.273928769E-3,1.314823124E-3,5.929039119E-6,-1.239313723E-6
3.720000000E2,1.272992433E-3,1.314286321E-3,-6.451969651E-6,-1.530323882E-6
3.722000000E2,1.271347981E-3,1.314210994E-3,-3.734637916E-6,4.183538851E-6
3.724000000E2,1.271498578E-3,1.315959737E-3,1.038875210E-5,-4.312524312E-7
3.726000000E2,1.275503482E-3,1.314038493E-3,9.446458593E-6,-1.113545671E-5
3.728000000E2,1.275277161E-3,1.311505554E-3,2.155379364E-6,-1.187241840E-6
3.730000000E2,1.276365633E-3,1.313563596E-3,1.294644197E-5,-1.273299683E-5
3.732000000E2,1.280455738E-3,1.306412356E-3,8.368293772E-6,-2.813155559E-5
3.734000000E2,1.279712951E-3,1.302310974E-3,-8.736492080E-6,-2.710578460E-5
3.736000000E2,1.276961141E-3,1.295570042E-3,-1.250177393E-5,-2.000157509E-5
3.738000000E2,1.274712241E-3,1.294310344E-3,-4.883664582E-6,7.190496915E-7
3.740000000E2,1.275007675E-3,1.295857662E-3,-1.118031604E-6,4.490511444E-7
3.742000000E2,1.274265029E-3,1.294489965E-3,2.288670998E-5,-7.955207412E-6
3.744000000E2,1.284162359E-3,1.292675579E-3,6.492618479E-5,-4.550283369E-5
3.746000000E2,1.300235503E-3,1.276288831E-3,1.601158577E-5,-8.727101998E-5
3.748000000E2,1.290566993E-3,1.257767171E-3,4.004423189E-6,-1.052035372E-4
3.750000000E2,1.301837272E-3,1.234207416E-3,2.707313808E-5,-5.973504363E-5
3.752000000E2,1.301396249E-3,1.233873153E-3,1.930411370E-6,-1.176693423E-6
3.754000000E2,1.302609436E-3,1.233736739E-3,-1.102261919E-5,5.172792214E-6
3.756000000E2,1.296987201E-3,1.235942270E-3,-3.043614573E-5,-1.794148178E-6
3.758000000E2,1.290434978E-3,1.233019080E-3,-4.901518790E-5,-2.055344253E-5
3.760000000E2,1.277381126E-3,1.227720893E-3,-3.811287708E-5,-4.990865849E-6
3.762000000E2,1.275189827E-3,1.231022733E-3,-9.146667137E-6,-8.671748362E-7
3.764000000E2,1.273722459E-3,1.227374023E-3,1.754343726E-6,-4.235572265E-5
