,t,x,y,v_{x},v_{y}
147,56.6,-0.001,0.00116,-5.2500000000000006e-06,3.6400000000000004e-05
148,56.8,-0.001,0.00117,-1.2200000000000002e-05,4.1700000000000004e-05
149,57.0,-0.00101,0.00118,-9.590000000000001e-06,4.96e-05
150,57.2,-0.001,0.0011899999999999999,-2.54e-06,4.9500000000000004e-05
151,57.4,-0.00101,0.0012,-1.41e-05,4.61e-05
152,57.6,-0.00101,0.00121,-7.490000000000001e-06,3.960000000000001e-05
153,57.8,-0.00101,0.00122,-5.88e-06,-1.32e-05
154,58.0,-0.00101,0.00121,-3.1100000000000003e-06,-4.8599999999999995e-05
155,58.2,-0.00101,0.0012,8.4e-06,-5.86e-05
156,58.4,-0.00101,0.00118,-7.2e-06,-5.92e-05
157,58.6,-0.00101,0.00117,1.58e-05,-3.6200000000000006e-05
158,58.8,-0.001,0.00117,2.34e-05,-3.8e-05
159,59.0,-0.001,0.00116,-5.83e-06,-5.93e-05
160,59.2,-0.00101,0.00114,4.6200000000000003e-08,-6e-05
161,59.4,-0.001,0.00113,1.55e-05,-5.01e-05
162,59.6,-0.000999,0.0011200000000000001,2.1600000000000003e-05,-4.04e-05
163,59.8,-0.000995,0.0011200000000000001,9.38e-06,-4.31e-05
164,60.0,-0.000995,0.00111,-4.41e-06,-5.96e-05
165,60.2,-0.000997,0.00109,-1.48e-05,-4.2999999999999995e-05
166,60.4,-0.001,0.00109,3.4200000000000003e-06,-3.95e-05
167,60.6,-0.000996,0.00108,2.19e-05,-5.6500000000000005e-05
168,60.8,-0.000992,0.00107,1.15e-05,-4.05e-05
169,61.0,-0.000991,0.0010600000000000002,1.88e-05,-4.44e-05
170,61.2,-0.000985,0.0010500000000000002,1.96e-05,-5.89e-05
171,61.4,-0.000983,0.0010400000000000001,4.5500000000000005e-06,-5.53e-05
172,61.6,-0.000983,0.00103,1.25e-06,-5.5599999999999996e-05
173,61.8,-0.000983,0.00102,1.11e-05,-5.0900000000000004e-05
174,62.0,-0.000979,0.00101,4.28e-06,-4.38e-05
175,62.2,-0.000981,0.000999,-4.529999999999999e-06,-4.4200000000000004e-05
