t,x,y,v_{y},v_{x}
2.846000000E2,6.810318634E-4,3.005444051E-5,-1.018815132E-4,-6.419343415E-6
2.848000000E2,6.777026862E-4,9.586094212E-6,-1.269053128E-4,7.905433787E-6
2.850000000E2,6.841940369E-4,-2.070768463E-5,-1.112208946E-4,1.104217206E-5
2.852000000E2,6.821195550E-4,-3.490226364E-5,-7.611558075E-5,-4.654120078E-6
2.854000000E2,6.823323889E-4,-5.115391693E-5,-8.750940707E-5,-4.454625275E-7
2.856000000E2,6.819413700E-4,-6.990602647E-5,-9.487722826E-5,8.144267647E-7
2.858000000E2,6.826581596E-4,-8.910480823E-5,-1.157099660E-4,6.439504151E-6
2.860000000E2,6.845171717E-4,-1.161900129E-4,-1.045276011E-4,1.707179372E-6
2.862000000E2,6.833410313E-4,-1.309158487E-4,-7.423123288E-5,-1.987048529E-6
2.864000000E2,6.837223523E-4,-1.458825060E-4,-7.016105348E-5,6.533040953E-6
2.866000000E2,6.859542477E-4,-1.589802701E-4,-2.298814570E-5,4.582659928E-6
2.868000000E2,6.855554162E-4,-1.550777643E-4,2.502988258E-5,-6.325190262E-6
2.870000000E2,6.834241716E-4,-1.489683170E-4,3.358019934E-5,-1.135280870E-5
2.872000000E2,6.810142927E-4,-1.416456846E-4,3.419397532E-5,-7.128506365E-6
2.874000000E2,6.805727690E-4,-1.352907269E-4,3.767853837E-5,-2.852115682E-5
2.876000000E2,6.696058300E-4,-1.265742692E-4,4.246976335E-5,-4.223900356E-5
2.878000000E2,6.636771676E-4,-1.183028216E-4,4.064779800E-5,-1.763356225E-5
2.880000000E2,6.625524051E-4,-1.103151500E-4,5.982906533E-5,-5.645403758E-6
2.882000000E2,6.614190061E-4,-9.437119544E-5,5.554623829E-5,-3.294471126E-6
2.884000000E2,6.612346167E-4,-8.809665470E-5,4.305714653E-5,-4.359582943E-7
2.886000000E2,6.612446228E-4,-7.714833683E-5,4.761547414E-5,-4.153226590E-6
2.888000000E2,6.595733260E-4,-6.905046504E-5,4.382787135E-5,-1.888295114E-6
2.890000000E2,6.604893048E-4,-5.961718829E-5,4.383907047E-5,7.495746277E-6
2.892000000E2,6.625716245E-4,-5.151483686E-5,3.869684817E-5,-5.188928685E-6
2.894000000E2,6.584137333E-4,-4.413844902E-5,3.926012150E-5,-1.071865809E-5
2.896000000E2,6.582841613E-4,-3.581078825E-5,4.244232743E-5,2.441274944E-6
2.898000000E2,6.593902433E-4,-2.716151805E-5,2.991016549E-5,-4.090103667E-7
2.900000000E2,6.581205572E-4,-2.384672206E-5,2.471328589E-5,1.924619693E-6
2.902000000E2,6.601600911E-4,-1.727620369E-5,6.888484340E-5,3.990278859E-6
2.904000000E2,6.597166687E-4,3.707215301E-6,6.682542185E-5,-7.993024619E-6
2.906000000E2,6.569628813E-4,9.453965047E-6,2.902349420E-5,-1.049063563E-5
2.908000000E2,6.555204145E-4,1.531661298E-5,2.784791399E-5,-5.740672622E-6
2.910000000E2,6.546666122E-4,2.059313064E-5,2.393351382E-5,-3.344690945E-6
2.912000000E2,6.541825381E-4,2.489001851E-5,3.456924658E-5,5.164912905E-6
2.914000000E2,6.567325774E-4,3.442082928E-5,4.100168307E-5,5.168448269E-6
2.916000000E2,6.562499174E-4,4.129069174E-5,2.666889872E-5,3.846171687E-6
2.918000000E2,6.582710461E-4,4.508838876E-5,2.848430955E-5,1.784282034E-5
2.920000000E2,6.633870455E-4,5.268441556E-5,3.455704749E-5,1.797598028E-5
2.922000000E2,6.654614382E-4,5.891120776E-5,3.217204957E-5,5.974646291E-6
2.924000000E2,6.657769040E-4,6.555323538E-5,3.633545009E-5,5.644060154E-6
2.926000000E2,6.677190622E-4,7.344538780E-5,3.797411442E-5,1.753153593E-6
2.928000000E2,6.664781655E-4,8.074288115E-5,5.677469075E-5,-1.835763846E-6
2.930000000E2,6.669847567E-4,9.615526410E-5,5.495940114E-5,-9.787531153E-6
2.932000000E2,6.625631530E-4,1.027266416E-4,3.003768014E-5,-1.322096536E-5
2.934000000E2,6.616963706E-4,1.081703362E-4,2.781091543E-5,2.251979148E-6
2.936000000E2,6.634639447E-4,1.138510078E-4,3.905225773E-5,6.265991897E-6
2.938000000E2,6.642027673E-4,1.237912392E-4,4.823523861E-5,4.969360185E-6
2.940000000E2,6.654516887E-4,1.331451032E-4,3.982738881E-5,1.397504571E-5
2.942000000E2,6.697927856E-4,1.397221948E-4,3.438917997E-5,1.467136375E-5
2.944000000E2,6.713202342E-4,1.469007752E-4,4.311607591E-5,6.461969085E-6
2.946000000E2,6.723775732E-4,1.569686251E-4,5.808532586E-5,9.758748237E-6
2.948000000E2,6.752237335E-4,1.701349056E-4,4.170982709E-5,6.525790459E-6
2.950000000E2,6.749878894E-4,1.736525560E-4,2.640611248E-5,7.923177248E-6
2.952000000E2,6.783930044E-4,1.806973505E-4,5.403303358E-5,1.408138221E-5
2.954000000E2,6.806204423E-4,1.952657694E-4,5.474870609E-5,1.240253509E-5
2.956000000E2,6.833540185E-4,2.025968330E-4,3.527412049E-5,1.023475655E-6
2.958000000E2,6.810298326E-4,2.093754176E-4,3.835742841E-5,-6.357145245E-6
2.960000000E2,6.808111604E-4,2.179398043E-4,4.222637363E-5,7.490311392E-7
2.962000000E2,6.813294450E-4,2.262659670E-4,3.564767952E-5,1.710840141E-6
2.964000000E2,6.814954964E-4,2.321988762E-4,4.468626674E-5,2.052488385E-6
2.966000000E2,6.821504404E-4,2.441404737E-4,6.048047116E-5,1.964790210E-6
2.968000000E2,6.822814125E-4,2.563910646E-4,5.021514923E-5,1.005986304E-5
2.970000000E2,6.861743856E-4,2.642265334E-4,4.137933034E-5,1.115269372E-5
2.972000000E2,6.867424900E-4,2.729427968E-4,4.075429574E-5,1.860669123E-5
2.974000000E2,6.936170621E-4,2.805282517E-4,5.241596984E-5,2.658274223E-5
2.976000000E2,6.973755869E-4,2.939091847E-4,5.615264897E-5,-3.343754536E-6
2.978000000E2,6.922795603E-4,3.029893113E-4,5.050608608E-5,-1.711556320E-5
2.980000000E2,6.905293616E-4,3.141116191E-4,4.501107501E-5,-1.225624053E-7
2.982000000E2,6.922305353E-4,3.209937413E-4,3.722115188E-5,8.019096801E-6
2.984000000E2,6.937370003E-4,3.290000799E-4,3.192014349E-5,6.247227717E-6
2.986000000E2,6.947294264E-4,3.337617987E-4,3.105244640E-5,2.700274670E-6
2.988000000E2,6.948171102E-4,3.414210584E-4,3.424906223E-5,1.934849503E-6
2.990000000E2,6.955033662E-4,3.474614236E-4,3.623616116E-5,1.129788843E-5
2.992000000E2,6.993362656E-4,3.559155229E-4,4.175368268E-5,1.050728567E-5
2.994000000E2,6.997062805E-4,3.641628967E-4,3.635320298E-5,7.544267979E-6
2.996000000E2,7.023539728E-4,3.704568041E-4,2.973050996E-5,1.618539342E-5
2.998000000E2,7.061804378E-4,3.760551007E-4,5.537505071E-5,6.954301050E-6
3.000000000E2,7.051356932E-4,3.926068244E-4,6.121449434E-5,-6.434475105E-6
3.002000000E2,7.036066478E-4,4.005408984E-4,2.955494873E-5,-1.393284914E-5
3.004000000E2,6.995625535E-4,4.044288039E-4,2.878503519E-5,-1.467799730E-5
