,t,x,y,v_{x},v_{y}
907,185,0.00022,-0.000352,8.36E-06,-4.12E-05
908,185,0.000221,-0.000362,1.26E-05,-4.33E-05
909,185,0.000226,-0.00037,2.10E-05,-4.29E-05
910,186,0.000229,-0.000379,1.28E-05,-3.75E-05
911,186,0.000231,-0.000385,7.52E-06,-2.24E-05
912,186,0.000232,-0.000388,1.37E-05,-3.75E-05
913,186,0.000236,-0.0004,2.35E-05,-5.16E-05
914,186,0.000242,-0.000408,2.03E-05,-3.94E-05
915,187,0.000244,-0.000416,6.77E-07,-3.64E-05
916,187,0.000242,-0.000423,-2.92E-06,-3.92E-05
917,187,0.000243,-0.000431,5.93E-06,-4.32E-05
918,187,0.000244,-0.00044,-5.05E-06,-3.73E-05
919,187,0.000241,-0.000446,-1.43E-05,-4.87E-05
920,188,0.000239,-0.00046,-2.50E-06,-5.60E-05
921,188,0.00024,-0.000469,7.57E-06,-3.38E-05
922,188,0.000242,-0.000473,4.34E-06,-2.66E-05
923,188,0.000242,-0.000479,1.52E-06,-2.26E-05
924,188,0.000242,-0.000482,3.39E-07,-3.88E-05
925,189,0.000242,-0.000495,8.95E-06,-5.02E-05
926,189,0.000246,-0.000502,7.87E-06,-3.25E-05
927,189,0.000245,-0.000508,-4.07E-06,-3.83E-05
928,189,0.000244,-0.000518,-1.35E-06,-5.25E-05
929,189,0.000245,-0.000529,-2.19E-06,-4.32E-05
930,190,0.000243,-0.000535,-6.96E-06,-3.20E-05
931,190,0.000242,-0.000541,-6.74E-06,-3.36E-05
932,190,0.000241,-0.000548,3.46E-06,-2.91E-05
933,190,0.000243,-0.000553,-1.24E-06,-2.82E-05
934,190,0.00024,-0.00056,-5.57E-06,-5.16E-05
935,191,0.000241,-0.000574,4.90E-06,-5.02E-05
936,191,0.000242,-0.00058,1.37E-05,-3.94E-05
937,191,0.000246,-0.00059,1.87E-06,-4.29E-05
938,191,0.000243,-0.000597,-2.61E-05,-2.91E-05
939,191,0.000236,-0.000601,-2.27E-05,-2.88E-05
940,192,0.000234,-0.000608,-1.09E-05,-2.16E-05
941,192,0.000232,-0.00061,-4.14E-06,-2.91E-05
942,192,0.000232,-0.00062,-2.17E-06,-3.49E-05
943,192,0.000231,-0.000624,-3.05E-06,-3.09E-05
944,192,0.000231,-0.000632,-5.20E-06,-3.75E-05
945,193,0.000229,-0.000639,6.57E-06,-3.86E-05
946,193,0.000234,-0.000648,1.55E-05,-4.50E-05
947,193,0.000235,-0.000657,8.24E-06,-3.29E-05
948,193,0.000237,-0.000661,6.44E-06,-1.99E-05
949,193,0.000237,-0.000665,-1.58E-07,-2.87E-05
950,194,0.000237,-0.000673,7.18E-07,-2.74E-05
951,194,0.000238,-0.000676,-3.70E-06,-2.14E-05
952,194,0.000235,-0.000681,6.82E-06,-3.94E-05
953,194,0.00024,-0.000691,3.40E-05,-3.91E-05
954,194,0.000249,-0.000697,3.04E-05,-3.29E-05
955,195,0.000253,-0.000705,2.08E-06,-2.53E-05
956,195,0.00025,-0.000707,-1.89E-05,-9.09E-06
957,195,0.000245,-0.000708,-1.64E-05,-3.19E-05
958,195,0.000243,-0.00072,-9.73E-06,-3.84E-05
959,195,0.000241,-0.000724,-1.48E-05,-1.97E-05
960,196,0.000237,-0.000727,5.09E-06,-1.90E-05
961,196,0.000243,-0.000731,1.45E-05,-2.36E-05
962,196,0.000243,-0.000737,-1.42E-05,-2.80E-05
963,196,0.000238,-0.000742,-9.03E-06,-2.64E-05
964,196,0.00024,-0.000747,1.46E-05,-3.45E-05
965,197,0.000243,-0.000756,1.79E-05,-3.91E-05
966,197,0.000247,-0.000763,5.10E-06,-3.63E-05
967,197,0.000245,-0.000771,7.95E-06,-4.61E-05
968,197,0.00025,-0.000782,1.78E-05,-4.58E-05
969,197,0.000253,-0.000789,4.58E-06,-3.97E-05
970,198,0.000252,-0.000797,6.22E-06,-2.67E-05
971,198,0.000255,-0.0008,8.13E-06,-1.42E-05
972,198,0.000255,-0.000803,6.14E-06,-4.46E-05
973,198,0.000257,-0.000818,-1.86E-06,-4.84E-05
974,198,0.000254,-0.000822,-8.03E-06,-3.39E-05
975,199,0.000254,-0.000831,2.67E-06,-4.12E-05
976,199,0.000255,-0.000839,2.13E-06,-2.04E-05
977,199,0.000255,-0.000839,5.65E-06,-2.71E-05
978,199,0.000258,-0.00085,6.46E-06,-4.19E-05
979,199,0.000258,-0.000856,9.18E-07,-2.99E-05
980,200,0.000258,-0.000862,6.46E-06,-3.50E-05
981,200,0.00026,-0.00087,7.77E-06,-4.58E-05
982,200,0.000261,-0.00088,1.43E-05,-5.40E-05
983,200,0.000266,-0.000892,1.37E-05,-3.91E-05
984,200,0.000267,-0.000896,8.97E-06,-3.65E-05
985,201,0.00027,-0.000906,1.45E-05,-3.66E-05
986,201,0.000272,-0.00091,3.14E-06,-3.74E-05
987,201,0.000271,-0.000921,-4.44E-06,-3.57E-05
988,201,0.000271,-0.000925,1.07E-06,-3.58E-05
989,201,0.000271,-0.000935,4.52E-06,-3.96E-05
990,202,0.000272,-0.00094,-5.50E-06,-3.39E-05
991,202,0.000269,-0.000949,-6.68E-07,-5.04E-05
992,202,0.000272,-0.000961,6.89E-06,-5.34E-05
993,202,0.000272,-0.00097,-2.94E-06,-1.85E-05
994,202,0.000271,-0.000968,1.17E-05,4.76E-05
995,203,0.000276,-0.000951,4.54E-06,7.66E-05
996,203,0.000273,-0.000937,-2.71E-06,7.95E-05
997,203,0.000275,-0.00092,8.75E-06,7.32E-05
998,203,0.000276,-0.000908,-1.36E-05,7.71E-05
999,203,0.00027,-0.000889,-1.56E-05,7.15E-05
1000,204,0.00027,-0.00088,1.52E-05,6.05E-05
1001,204,0.000276,-0.000865,2.17E-05,8.23E-05
1002,204,0.000279,-0.000847,8.49E-06,8.73E-05
1003,204,0.000279,-0.00083,1.71E-06,8.06E-05
1004,204,0.000279,-0.000814,8.32E-06,8.34E-05
1005,205,0.000283,-0.000796,1.14E-05,8.06E-05
1006,205,0.000284,-0.000782,-9.10E-06,8.14E-05
1007,205,0.000279,-0.000764,-3.36E-05,9.03E-05
1008,205,0.000271,-0.000746,-2.64E-05,7.48E-05
1009,205,0.000269,-0.000734,-1.31E-05,5.75E-05
1010,206,0.000265,-0.000723,-1.00E-05,6.18E-05
1011,206,0.000265,-0.000709,-2.96E-05,9.58E-05
1012,206,0.000253,-0.000685,-4.29E-05,8.74E-05
1013,206,0.000247,-0.000674,-9.06E-06,5.33E-05
1014,206,0.00025,-0.000663,-1.99E-06,6.58E-05
1015,207,0.000247,-0.000648,-7.91E-06,8.61E-05
1016,207,0.000247,-0.000629,-7.86E-07,8.07E-05
1017,207,0.000246,-0.000616,-8.40E-06,9.29E-05
1018,207,0.000243,-0.000592,-7.69E-06,9.52E-05
1019,207,0.000243,-0.000577,-5.50E-06,7.84E-05
1020,208,0.000241,-0.00056,-6.17E-06,7.72E-05
1021,208,0.000241,-0.000547,-1.37E-05,7.77E-05
1022,208,0.000236,-0.000529,-2.71E-05,8.06E-05
1023,208,0.00023,-0.000514,-2.15E-05,7.95E-05
1024,208,0.000227,-0.000498,-3.07E-06,8.13E-05
1025,209,0.000229,-0.000482,1.44E-06,6.73E-05
1026,209,0.000228,-0.000471,-9.71E-06,6.37E-05
1027,209,0.000225,-0.000456,-3.46E-06,7.94E-05
1028,209,0.000226,-0.000439,9.60E-06,6.84E-05
1029,209,0.000229,-0.000429,6.00E-06,6.24E-05
1030,210,0.000229,-0.000414,5.22E-06,6.82E-05
1031,210,0.000231,-0.000402,8.38E-06,7.12E-05
1032,210,0.000232,-0.000385,6.02E-06,6.65E-05
1033,210,0.000233,-0.000375,7.44E-06,7.51E-05
1034,210,0.000235,-0.000355,1.36E-05,9.03E-05
1035,211,0.000239,-0.000339,1.35E-05,7.60E-05
1036,211,0.00024,-0.000325,1.20E-06,6.23E-05
1037,211,0.000239,-0.000314,-5.12E-06,7.60E-05
1038,211,0.000238,-0.000295,-2.32E-05,8.43E-05
1039,211,0.00023,-0.00028,-1.54E-05,8.36E-05
1040,212,0.000232,-0.000261,6.49E-06,9.73E-05
1041,212,0.000232,-0.000241,5.66E-06,7.60E-05
1042,212,0.000234,-0.000231,8.03E-06,5.09E-05
1043,212,0.000236,-0.000221,9.49E-08,9.10E-05
1044,212,0.000234,-0.000194,4.14E-06,0.000104
1045,213,0.000237,-0.000179,5.46E-07,6.68E-05
1046,213,0.000235,-0.000168,-1.73E-05,6.38E-05
1047,213,0.00023,-0.000154,-1.30E-05,6.91E-05
1048,213,0.00023,-0.00014,7.28E-06,7.55E-05
1049,213,0.000233,-0.000124,1.81E-05,6.87E-05
1050,214,0.000237,-0.000113,1.86E-05,7.43E-05
1051,214,0.000241,-9.38E-05,1.47E-05,8.85E-05
1052,214,0.000243,-7.71E-05,1.02E-06,8.45E-05
1053,214,0.000241,-6.00E-05,4.21E-06,6.94E-05
1054,214,0.000244,-4.93E-05,1.22E-05,6.86E-05
1055,215,0.000246,-3.26E-05,5.94E-07,8.33E-05
1056,215,0.000245,-1.60E-05,4.32E-06,9.03E-05
1057,215,0.000248,3.49E-06,-1.48E-05,8.01E-05
1058,215,0.000239,1.60E-05,-1.59E-05,6.34E-05
1059,215,0.000241,2.89E-05,2.96E-05,7.39E-05
1060,216,0.00025,4.56E-05,1.40E-05,7.70E-05
1061,216,0.000247,5.96E-05,-1.34E-05,6.85E-05
1062,216,0.000245,7.30E-05,1.07E-05,7.84E-05
1063,216,0.000251,9.10E-05,1.63E-05,8.68E-05
1064,216,0.000252,0.000108,-9.13E-07,6.95E-05
1065,217,0.000251,0.000119,8.73E-07,5.90E-05
1066,217,0.000252,0.000131,2.18E-05,6.77E-05
1067,217,0.00026,0.000146,2.39E-05,6.62E-05
1068,217,0.000262,0.000158,1.15E-05,5.87E-05
1069,217,0.000264,0.000169,1.10E-05,5.91E-05
1070,218,0.000266,0.000181,1.16E-05,8.39E-05
1071,218,0.000269,0.000203,9.08E-06,8.78E-05
1072,218,0.00027,0.000217,8.67E-06,7.46E-05
1073,218,0.000272,0.000233,9.26E-06,7.03E-05
1074,218,0.000273,0.000245,3.18E-06,6.45E-05
1075,219,0.000274,0.000259,1.27E-05,6.90E-05
1076,219,0.000278,0.000272,3.14E-05,6.65E-05
1077,219,0.000286,0.000285,1.84E-05,9.17E-05
1078,219,0.000286,0.000309,-3.25E-06,0.000105
1079,219,0.000285,0.000327,-1.04E-05,8.05E-05
1080,220,0.000282,0.000341,5.83E-06,7.78E-05
1081,220,0.000287,0.000358,1.85E-05,8.11E-05
1082,220,0.000289,0.000374,3.22E-06,8.95E-05
1083,220,0.000288,0.000394,-6.33E-06,9.01E-05
1084,220,0.000286,0.00041,-1.25E-06,8.32E-05
1085,221,0.000288,0.000427,1.50E-05,0.000102
1086,221,0.000292,0.00045,3.70E-06,9.51E-05
1087,221,0.000289,0.000465,-7.59E-06,6.90E-05
1088,221,0.000289,0.000478,5.78E-06,7.00E-05
1089,221,0.000292,0.000493,1.58E-05,2.31E-05
1090,222,0.000296,0.000487,6.43E-06,-3.93E-05
1091,222,0.000294,0.000478,-8.76E-07,-4.17E-05
1092,222,0.000295,0.000471,1.03E-05,-3.75E-05
1093,222,0.000298,0.000463,9.51E-06,-4.66E-05
1094,222,0.000299,0.000452,7.56E-07,-2.66E-05
1095,223,0.000299,0.000452,-3.90E-06,-2.76E-05
1096,223,0.000298,0.000441,6.92E-06,-3.81E-05
1097,223,0.000302,0.000437,8.41E-06,-3.26E-05
1098,223,0.000301,0.000428,-8.14E-06,-4.37E-05
1099,223,0.000298,0.000419,4.02E-06,-4.62E-05
1100,224,0.000303,0.000409,7.57E-06,-5.99E-05
1101,224,0.000301,0.000395,-7.91E-07,-5.46E-05
1102,224,0.000302,0.000387,-3.16E-06,-4.32E-05
1103,224,0.0003,0.000378,1.99E-06,-5.51E-05
1104,224,0.000303,0.000365,1.11E-05,-5.40E-05
1105,225,0.000304,0.000357,6.83E-06,-4.10E-05
1106,225,0.000306,0.000349,4.33E-06,-3.55E-05
1107,225,0.000306,0.000342,3.36E-06,-4.92E-05
1108,225,0.000307,0.000329,-1.22E-06,-5.40E-05
1109,225,0.000306,0.000321,8.45E-06,-3.08E-05
1110,226,0.000311,0.000317,1.87E-05,-2.54E-05
1111,226,0.000313,0.000311,5.20E-06,-3.64E-05
1112,226,0.000313,0.000303,2.19E-06,-3.75E-05
1113,226,0.000314,0.000296,3.02E-05,-3.64E-05
1114,226,0.000325,0.000288,1.80E-05,-2.66E-05
1115,227,0.000321,0.000285,-7.74E-06,-2.28E-05
1116,227,0.000322,0.000279,3.64E-06,-4.13E-05
1117,227,0.000323,0.000268,-1.69E-06,-4.52E-05
1118,227,0.000321,0.000261,-3.58E-06,-3.95E-05
1119,227,0.000321,0.000253,1.90E-05,-3.81E-05
1120,228,0.000329,0.000246,2.13E-05,-2.44E-05
1121,228,0.00033,0.000243,1.25E-05,-2.12E-05
1122,228,0.000334,0.000237,1.13E-05,-4.01E-05
1123,228,0.000334,0.000227,1.06E-05,-3.76E-05
1124,228,0.000338,0.000222,7.56E-06,-2.26E-05
1125,229,0.000337,0.000218,-2.78E-06,-2.74E-05
1126,229,0.000337,0.000211,1.09E-05,-4.76E-05
1127,229,0.000342,0.000199,1.60E-05,-4.13E-05
1128,229,0.000343,0.000195,5.09E-06,2.60E-05
1129,229,0.000344,0.000209,-3.63E-06,8.34E-05
1130,230,0.000342,0.000228,-1.66E-05,8.85E-05
1131,230,0.000337,0.000245,-1.71E-05,6.38E-05
1132,230,0.000335,0.000253,-1.08E-05,4.88E-05
1133,230,0.000333,0.000264,-1.46E-05,6.09E-05
1134,230,0.000329,0.000278,-2.48E-05,6.85E-05
1135,231,0.000323,0.000291,-2.41E-05,9.79E-05
1136,231,0.000319,0.000317,-1.32E-05,8.87E-05
1137,231,0.000318,0.000327,-1.72E-05,7.58E-05
1138,231,0.000312,0.000347,-3.59E-05,8.58E-05
1139,231,0.000303,0.000361,-7.31E-06,5.86E-05
1140,232,0.000309,0.000371,2.48E-05,9.99E-06
1141,232,0.000313,0.000365,-3.11E-06,-2.95E-05
1142,232,0.000308,0.000359,-1.79E-05,-2.83E-05
1143,232,0.000306,0.000354,-1.06E-05,-3.54E-05
1144,232,0.000304,0.000345,-1.92E-05,-3.45E-05
1145,233,0.000298,0.00034,-1.22E-05,-2.62E-05
1146,233,0.000299,0.000334,-7.59E-06,-3.84E-05
1147,233,0.000295,0.000325,-2.00E-06,-3.26E-05
1148,233,0.000298,0.000321,6.51E-06,-3.10E-05
1149,233,0.000298,0.000312,-1.94E-05,-5.06E-05
1150,234,0.00029,0.000301,-1.53E-05,-3.89E-05
1151,234,0.000292,0.000297,-9.37E-07,-4.24E-05
1152,234,0.00029,0.000284,1.33E-06,-4.40E-05
1153,234,0.000292,0.000279,5.45E-07,-2.83E-05
1154,234,0.00029,0.000273,-1.34E-05,-3.19E-05
1155,235,0.000287,0.000266,-8.02E-06,-3.22E-05
1156,235,0.000287,0.00026,-1.86E-05,-3.02E-05
1157,235,0.000279,0.000254,-3.13E-05,-3.46E-05
1158,235,0.000275,0.000246,-1.39E-05,-4.27E-05
1159,235,0.000274,0.000237,-1.26E-05,-4.77E-05
1160,236,0.00027,0.000227,-1.87E-05,-4.24E-05
1161,236,0.000266,0.00022,-2.72E-05,-3.74E-05
1162,236,0.000259,0.000212,-2.42E-05,-3.70E-05
1163,236,0.000257,0.000206,4.91E-06,-4.96E-05
1164,236,0.000261,0.000192,8.66E-08,-3.76E-05
1165,237,0.000257,0.00019,-2.66E-05,-2.10E-05
1166,237,0.00025,0.000184,-2.30E-05,-3.10E-05
1167,237,0.000248,0.000178,-5.80E-06,-4.42E-05
1168,237,0.000248,0.000166,-4.02E-06,-5.37E-05
1169,237,0.000246,0.000157,-6.54E-06,-3.60E-05
1170,238,0.000245,0.000152,-1.07E-05,-3.75E-05
1171,238,0.000242,0.000142,-7.36E-06,-5.46E-05
1172,238,0.000242,0.00013,2.01E-06,-3.80E-05
1173,238,0.000242,0.000126,-1.08E-05,-1.19E-05
1174,238,0.000238,0.000125,-1.25E-05,-6.28E-06
1175,239,0.000237,0.000124,1.26E-05,-3.32E-05
1176,239,0.000243,0.000112,2.43E-05,-3.91E-05
1177,239,0.000247,0.000108,9.33E-06,-3.11E-05
1178,239,0.000247,9.93E-05,7.52E-06,-4.41E-05
1179,239,0.00025,9.06E-05,5.89E-06,-3.76E-05
1180,240,0.000249,8.42E-05,-7.28E-06,-3.64E-05
1181,240,0.000247,7.60E-05,-4.34E-06,-4.36E-05
1182,240,0.000247,6.68E-05,-2.79E-06,-3.98E-05
1183,240,0.000246,6.01E-05,1.15E-06,-3.28E-05
1184,240,0.000248,5.37E-05,1.79E-07,-3.81E-05
1185,241,0.000246,4.49E-05,1.74E-05,-5.43E-05
1186,241,0.000255,3.19E-05,3.30E-05,-5.47E-05
1187,241,0.000259,2.30E-05,2.51E-05,-3.01E-05
1188,241,0.000265,1.99E-05,2.04E-05,-2.51E-05
1189,241,0.000268,1.30E-05,2.20E-05,-4.60E-05
1190,242,0.000273,1.48E-06,1.95E-05,-5.03E-05
1191,242,0.000275,-7.15E-06,3.78E-06,-4.11E-05
1192,242,0.000275,-1.50E-05,-5.70E-06,-3.80E-05
1193,242,0.000273,-2.24E-05,-4.41E-07,-3.39E-05
1194,242,0.000275,-2.85E-05,5.35E-06,-3.00E-05
1195,243,0.000275,-3.44E-05,-1.09E-05,-3.09E-05
1196,243,0.00027,-4.09E-05,-8.92E-06,-2.70E-05
1197,243,0.000272,-4.52E-05,1.64E-05,-4.74E-05
1198,243,0.000277,-5.98E-05,2.62E-05,-6.28E-05
1199,243,0.000282,-7.03E-05,3.17E-05,-5.18E-05
1200,244,0.00029,-8.05E-05,3.12E-05,-3.83E-05
1201,244,0.000295,-8.56E-05,8.00E-06,-2.29E-05
1202,244,0.000293,-8.97E-05,-5.05E-06,-5.62E-05
1203,244,0.000293,-0.000108,-3.77E-06,-6.71E-05
1204,244,0.000291,-0.000117,-1.58E-05,-3.84E-05
1205,245,0.000286,-0.000123,-2.39E-05,-3.99E-05
1206,245,0.000282,-0.000133,-1.17E-06,-3.14E-05
1207,245,0.000286,-0.000136,1.02E-05,-2.28E-05
1208,245,0.000286,-0.000142,4.52E-06,-2.58E-05
1209,245,0.000288,-0.000146,1.73E-05,-2.32E-05
1210,246,0.000293,-0.000151,2.19E-05,-3.38E-05
1211,246,0.000296,-0.00016,1.83E-05,-2.66E-05
1212,246,0.0003,-0.000162,1.94E-05,-9.57E-08
1213,246,0.000304,-0.00016,2.27E-05,-6.37E-06
1214,246,0.000309,-0.000164,1.07E-05,-3.02E-05
1215,247,0.000308,-0.000172,9.07E-06,-3.14E-05
1216,247,0.000313,-0.000177,2.46E-05,-2.31E-05
1217,247,0.000318,-0.000181,8.24E-06,-2.16E-05
1218,247,0.000316,-0.000185,3.75E-07,-2.06E-05
1219,247,0.000318,-0.000189,4.28E-06,-5.43E-05
1220,248,0.000318,-0.000207,2.42E-05,-7.21E-05
1221,248,0.000328,-0.000218,2.06E-05,-3.12E-05
1222,248,0.000326,-0.00022,-6.83E-06,-6.99E-06
1223,248,0.000325,-0.000221,2.10E-05,-4.03E-05
1224,248,0.000335,-0.000236,4.54E-06,-5.73E-05
1225,249,0.000327,-0.000244,-2.90E-05,-2.52E-05
1226,249,0.000323,-0.000246,-1.31E-05,-3.21E-05
1227,249,0.000322,-0.000257,-1.33E-06,-5.38E-05
1228,249,0.000322,-0.000267,1.73E-06,-2.71E-05
1229,249,0.000323,-0.000268,-6.51E-06,-1.24E-05
1230,250,0.00032,-0.000272,-1.12E-05,-2.62E-05
1231,250,0.000318,-0.000278,-1.27E-05,-5.07E-05
1232,250,0.000315,-0.000292,-1.36E-05,-5.15E-05
1233,250,0.000313,-0.000299,-6.95E-07,-2.92E-05
1234,250,0.000314,-0.000304,8.74E-06,-1.94E-05
1235,251,0.000316,-0.000306,-3.08E-06,-2.58E-05
1236,251,0.000313,-0.000314,-2.56E-05,-2.58E-05
1237,251,0.000306,-0.000317,-1.17E-05,-3.20E-05
1238,251,0.000309,-0.000327,2.57E-06,-3.95E-05
1239,251,0.000307,-0.000333,-1.53E-05,-4.61E-05
1240,252,0.000302,-0.000346,-1.87E-05,-6.51E-05
1241,252,0.0003,-0.000359,-7.18E-06,-5.20E-05
1242,252,0.0003,-0.000367,-1.12E-06,-3.53E-05
1243,252,0.000299,-0.000373,7.36E-06,-4.74E-05
1244,252,0.000302,-0.000385,7.64E-06,-4.24E-05
1245,253,0.000302,-0.00039,3.81E-06,-3.58E-05
1246,253,0.000304,-0.0004,-7.44E-06,-6.13E-05
1247,253,0.000299,-0.000414,-1.78E-05,-4.23E-05
1248,253,0.000297,-0.000417,-3.20E-05,-2.38E-05
1249,253,0.000286,-0.000424,-3.32E-05,-2.44E-05
